expid,DBname,DBname,ZECOtermname,zecoid,otherid,CC
ZDB-EXP-140206-17,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:3160,
ZDB-EXP-140206-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140207-21,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140211-5,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140211-6,temperature,cold shock,cold shock,ZECO:0000165,,
ZDB-EXP-140211-8,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140211-9,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:131331,
ZDB-EXP-140212-1,physiological,viral infection,viral treatment,ZECO:0000110,37124,
ZDB-EXP-140212-12,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-140212-14,physiological,viral infection,viral treatment,ZECO:0000110,37124,
ZDB-EXP-140212-16,physiological,viral infection,viral treatment,ZECO:0000110,37124,
ZDB-EXP-140212-18,physiological,viral infection,viral treatment,ZECO:0000110,37124,
ZDB-EXP-140212-20,physiological,viral infection,viral treatment,ZECO:0000110,37124,
ZDB-EXP-140212-23,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:2038,
ZDB-EXP-140212-26,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140212-28,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140212-6,physiological,viral infection,viral treatment,ZECO:0000110,37124,
ZDB-EXP-140212-7,physiological,viral infection,viral treatment,ZECO:0000110,37124,
ZDB-EXP-140212-8,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-140213-1,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140213-11,chemical,Rapamycin (CAS: 53123-88-9),chemical treatment,ZECO:0000102,CHEBI:9168,
ZDB-EXP-140213-12,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140213-17,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140213-18,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140213-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140213-4,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140214-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140214-2,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-140214-3,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-140214-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140214-5,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:131331,
ZDB-EXP-140217-6,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140217-8,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140218-5,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140218-6,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140219-13,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-140219-2,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-140219-3,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-140219-6,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140219-8,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140220-10,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-140220-11,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140220-11,physiological,regeneration/healing,transection,ZECO:0000181,ZFA:0000075,
ZDB-EXP-140220-12,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140220-13,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140220-13,physiological,regeneration/healing,transection,ZECO:0000181,ZFA:0000075,
ZDB-EXP-140220-15,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-140220-16,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-140220-6,physiological,regeneration/healing,transection,ZECO:0000181,ZFA:0000075,
ZDB-EXP-140224-13,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140224-18,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140225-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140225-10,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140225-12,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140225-15,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140225-6,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-140225-7,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-140225-8,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-140225-8,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-140226-10,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-140226-3,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140226-4,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140226-5,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140226-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140226-7,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140227-10,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140227-8,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140228-1,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140228-11,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-140228-12,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-140228-14,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-140228-18,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140228-4,physiological,regeneration/healing,amputation,ZECO:0000172,,
ZDB-EXP-140228-6,physiological,regeneration/healing,amputation,ZECO:0000172,,
ZDB-EXP-140228-7,physiological,regeneration/healing,amputation,ZECO:0000172,,
ZDB-EXP-140228-9,physiological,regeneration/healing,amputation,ZECO:0000172,,
ZDB-EXP-140303-16,chemical,SU5416 (CAS:194413-58-6),chemical treatment,ZECO:0000102,CHEBI:91083,
ZDB-EXP-140304-12,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-140304-14,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-140304-20,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140304-28,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140304-29,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140304-30,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140304-31,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140304-33,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140304-33,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140304-35,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140304-35,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140304-37,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140304-6,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-140305-19,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140305-2,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140305-28,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140305-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140305-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140305-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140306-16,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140306-18,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140306-19,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140306-21,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140306-7,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140306-7,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140306-9,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140307-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140310-2,physiological,viral infection,viral treatment,ZECO:0000110,103603,
ZDB-EXP-140310-3,physiological,viral infection,viral treatment,ZECO:0000110,103603,
ZDB-EXP-140311-9,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140313-1,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,,
ZDB-EXP-140314-10,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140314-7,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140314-8,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140314-9,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140317-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140318-5,chemical,PTU,chemical treatment,ZECO:0000102,CHEBI:46261,
ZDB-EXP-140318-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140318-7,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140319-10,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140319-2,chemical,PTU,chemical treatment,ZECO:0000102,CHEBI:46261,
ZDB-EXP-140319-3,chemical,PTU,chemical treatment,ZECO:0000102,CHEBI:46261,
ZDB-EXP-140319-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140319-7,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140319-8,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140319-9,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140320-13,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140320-14,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140320-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140321-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140321-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140321-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140326-2,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-140326-22,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-140326-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140326-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140326-8,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140326-9,temperature,stable,cold exposure,ZECO:0000162,,
ZDB-EXP-140328-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140328-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140328-6,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140328-7,temperature,cold shock,cold shock,ZECO:0000165,,
ZDB-EXP-140328-9,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140331-2,salinity,hypertonic,hypertonic,ZECO:0000206,,
ZDB-EXP-140331-7,salinity,hypertonic,hypertonic,ZECO:0000206,,
ZDB-EXP-140403-11,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140403-12,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140403-13,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140403-13,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140403-8,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140403-9,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140404-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140410-12,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140410-12,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140410-13,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140410-13,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140410-15,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140410-19,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140410-20,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140410-22,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140410-22,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140410-24,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140410-28,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140410-29,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140410-30,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140410-4,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140410-7,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140410-8,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-140410-9,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140411-1,physical,light,constant light,ZECO:0000150,,
ZDB-EXP-140411-2,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-140416-10,physical,electric field,electric field,ZECO:0000223,,
ZDB-EXP-140416-11,physical,mechanical stress,circular flow,ZECO:0000158,,
ZDB-EXP-140416-12,physical,mechanical stress,circular flow,ZECO:0000158,,
ZDB-EXP-140416-7,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-140416-8,physical,mechanical stress,circular flow,ZECO:0000158,,
ZDB-EXP-140416-9,physical,mechanical stress,circular flow,ZECO:0000158,,
ZDB-EXP-140417-3,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140417-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140418-2,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-140418-2,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140418-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140418-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140418-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140418-7,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140422-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140422-3,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140422-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140422-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140423-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140423-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140423-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140423-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140424-11,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140424-13,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140424-14,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140424-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140424-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140424-7,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140424-8,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140424-9,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140428-1,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140512-10,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140512-11,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-140513-10,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140513-11,chemical,DMSO,chemical treatment,ZECO:0000102,CHEBI:28262,
ZDB-EXP-140513-11,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140513-12,chemical,DMSO,chemical treatment,ZECO:0000102,CHEBI:28262,
ZDB-EXP-140513-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140513-5,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-140513-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140513-7,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140513-8,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140513-9,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140513-9,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-140514-11,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-140514-12,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-140514-13,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-140514-14,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-140514-15,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-140514-16,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-140514-17,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-140514-9,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-140521-1,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-140521-3,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-140521-5,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-140521-6,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-140521-7,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140521-8,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140522-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140522-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140522-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140522-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140522-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140522-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140523-16,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140530-1,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-140530-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140530-6,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-140530-7,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140602-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140603-1,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-140604-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140604-1,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:41774,
ZDB-EXP-140604-16,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140604-19,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140604-20,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140604-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140604-3,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:41774,
ZDB-EXP-140604-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140604-4,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:41774,
ZDB-EXP-140604-5,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140604-5,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:41774,
ZDB-EXP-140606-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140606-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140606-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140606-9,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140609-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140610-1,chemical,vitamin,chemical treatment,ZECO:0000102,CHEBI:33229,
ZDB-EXP-140611-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140612-1,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:44616,
ZDB-EXP-140613-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140613-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-140613-3,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-140613-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140613-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140613-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140613-7,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-140613-8,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140623-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140623-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-140624-10,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140624-11,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140624-12,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140624-16,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-140624-17,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
